unitstotal,year built,construction status,number of buildings,occupancy,landuse,bldgdepth,lottype,bsmtcode,lotarea_log,bldgarea_log,numfloors_log,assessland_log,largest property use type - gross floor area (ft²)_log,property gfa - self-reported (ft²)_log,postal code_log,comarea_log,resarea_log,builtfar_log,residfar_log,commfar_log,facilfar_log,site energy use (kbtu)_log
42.0,2020,existing,1.0,100.0,4.0,97.0,0.0,5.0,8.720460512725655,11.233634753033018,2.5649493574615367,13.075263384091082,11.375649928923345,11.375649928923345,9.211739392889891,8.819813136232225,11.139917866410599,2.5915163848462583,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.8658365895091
46.0,2020,existing,1.0,100.0,3.0,60.0,0.0,5.0,9.106756055719613,10.820977564985766,2.4849066497880004,15.069073492116063,11.184435286790631,11.184435286790631,9.211739392889891,6.913737350659685,10.80069739659749,1.8794650496471605,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.825676281881636
64.0,2020,existing,1.0,100.0,3.0,85.0,0.0,5.0,9.588845298501564,11.263360933298218,2.5649493574615367,14.115630705849181,11.453462043699407,11.453462043699407,9.211739392889891,9.999500033329732e-05,11.263360933298218,1.8468787684491346,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.749777299148624
103.0,2020,existing,1.0,100.0,4.0,155.0,0.0,5.0,9.341894811716484,11.927872147217611,2.70805020110221,13.80772633939506,12.191024995390608,12.20214996185673,9.211739392889891,7.703007682479236,11.913143497891403,2.658859956911438,1.9487632180377197,1.9459101490553132,2.0149030205422647,16.438459048411932
55.0,2020,existing,1.0,100.0,4.0,54.0,0.0,5.0,8.648922962094131,11.06277152073697,3.258096538021482,13.373276169484658,11.38342024214999,11.38342024214999,9.211739392889891,7.591861714889934,11.031205466342891,2.4997952622817508,9.999500033329732e-05,2.3978952727983707,2.3978952727983707,15.768560869566384
55.0,2020,existing,1.0,100.0,4.0,54.0,0.0,5.0,8.648922962094131,11.06277152073697,3.258096538021482,13.373276169484658,11.38342024214999,11.38342024214999,9.211739392889891,7.591861714889934,11.031205466342891,2.4997952622817508,9.999500033329732e-05,2.3978952727983707,2.3978952727983707,15.768560869566384
41.0,1980,existing,1.0,100.0,3.0,91.0,3.0,2.0,8.853379672927634,10.407318772389159,2.0794415416798357,13.046563821483023,10.407318772389159,10.407318772389159,9.211639527707803,8.294299608857235,10.278527816830314,1.7457155307266483,1.4906543764441333,9.999500033329732e-05,2.0149030205422647,14.92002837462507
113.0,2020,existing,1.0,100.0,4.0,149.56,0.0,5.0,9.97524991876302,12.361823473009478,3.258096538021482,15.266504755334754,12.682788075166505,12.682788075166505,9.211739392889891,10.408134125225404,12.2089684486422,2.474856313934499,9.999500033329732e-05,2.3978952727983707,2.3978952727983707,17.11922331643268
9.0,1900,existing,1.0,70.0,5.0,100.0,5.0,0.0,8.517393171418904,10.21416567728217,1.9459101490553132,13.24014819083691,10.011758827819916,10.21416567728217,9.211739392889891,10.21416567728217,9.999500033329732e-05,1.8656293177945105,9.999500033329732e-05,2.3978952727983707,2.3978952727983707,14.5492491944725
24.0,1940,existing,1.0,100.0,5.0,100.0,3.0,2.0,10.198430699466112,12.274249851118789,2.3978952727983707,15.612257734540833,12.007359477305235,12.370735026194312,9.211739392889891,12.274249851118789,9.999500033329732e-05,2.1938856760707046,9.999500033329732e-05,2.3978952727983707,2.3978952727983707,16.798152764197063
61.0,1960,existing,1.0,100.0,3.0,62.0,3.0,2.0,9.339261152043022,11.737955236252553,2.3978952727983707,13.435714658591923,11.662947634213706,11.737955236252553,9.211739392889891,10.433350805179256,11.421500727050882,2.485739636091892,9.999500033329732e-05,2.3978952727983707,2.3978952727983707,15.949573124116029
102.0,2020,existing,1.0,100.0,3.0,64.0,3.0,2.0,8.651024539049757,11.74990091301523,3.332204510175204,13.77500205596677,11.715735688191499,11.715735688191499,9.211739392889891,8.805674944038582,11.695830185024764,3.1432898379116057,9.999500033329732e-05,2.3978952727983707,2.3978952727983707,15.28894288806069
15.0,2020,existing,1.0,100.0,4.0,60.0,0.0,5.0,8.412054873292933,10.118276299467585,2.4849066497880004,12.556567532193503,10.165890277802454,10.379069344861541,9.211739392889891,7.859413154693583,10.007982693865577,1.873339456220478,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.706692977857037
7.0,1960,existing,1.0,100.0,3.0,60.0,5.0,2.0,8.00836557031292,10.297386024272827,2.1972245773362196,14.459205380152595,10.297386024272827,10.297386024272827,9.211739392889891,7.992944547318106,10.19226902043121,2.386006701133118,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.327590854299348
20.0,1940,existing,1.0,100.0,5.0,130.0,3.0,2.0,9.992550989276888,12.738519829565606,2.70805020110221,14.158036576273464,12.687266554396556,12.715780644986719,9.211739392889891,12.738519829565606,9.999500033329732e-05,2.8081971497071487,9.999500033329732e-05,2.3978952727983707,2.3978952727983707,16.772241511896464
204.0,2020,existing,1.0,100.0,4.0,150.0,0.0,5.0,10.19260609277387,11.957085507008358,2.5649493574615367,14.964198216317318,12.195345312889286,12.231584434698897,9.211739392889891,8.949624747754216,11.906412454318975,1.922787731634459,1.9487632180377197,1.9459101490553132,2.0149030205422647,16.308539953747562
10.0,1920,existing,1.0,100.0,3.0,60.0,3.0,2.0,8.576970395452099,10.728736979978141,2.1972245773362196,14.841552512220423,10.778977123006351,10.778977123006351,9.211739392889891,9.071193240566025,10.517293862410662,2.2617630984737906,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.191515752941205
15.0,1900,existing,1.0,100.0,4.0,80.0,0.0,5.0,8.824824939175638,10.736548837807,2.0794415416798357,12.976183182038383,10.512845432366365,10.736548837807,9.211739392889891,9.129455643235719,10.512845432366365,2.050270164379556,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.110921039182031
124.0,2020,existing,1.0,100.0,3.0,0.0,4.0,5.0,9.622781093820773,12.321189908948735,3.091042453358316,14.15419534508941,12.289498853474674,12.321189908948735,9.211839248099919,7.947678571301568,12.308507385276794,2.7638002162067017,9.999500033329732e-05,2.3978952727983707,2.3978952727983707,16.298175321602443
181.0,1980,existing,1.0,100.0,3.0,96.0,3.0,2.0,9.701554950093058,12.060104232801969,2.833213344056216,14.357253866098382,12.21994596446268,12.21994596446268,9.211739392889891,10.230666742245749,11.885157763262262,2.449279472144849,1.4906543764441333,9.999500033329732e-05,2.0149030205422647,16.470001502834194
1.0,2000,existing,1.0,100.0,8.0,84.0,5.0,2.0,9.358501722956703,10.8092429824949,1.791759469228055,14.138681147196232,10.819198116145218,10.819198116145218,9.211839248099919,10.8092429824949,9.999500033329732e-05,1.6620303625532709,1.2325602611778486,9.999500033329732e-05,1.7578579175523736,15.354081894623388
108.0,2020,existing,1.0,100.0,4.0,206.5,0.0,5.0,10.158982120734663,11.869354378645998,2.3978952727983707,13.468715221019986,12.129639664945527,12.129639664945527,9.211739392889891,8.630343289348893,11.829369906089662,1.8764069432883397,1.9487632180377197,1.9459101490553132,2.0149030205422647,16.56193153420168
13.0,2020,existing,1.0,100.0,3.0,80.0,0.0,5.0,8.815963560853438,10.394855089644995,2.302585092994046,13.112315061750808,10.786986461585292,10.786986461585292,9.211739392889891,9.999500033329732e-05,10.394855089644995,1.766441661243765,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.939240897166483
22.0,2020,existing,1.0,85.0,4.0,0.0,0.0,5.0,8.993551586299981,10.619716292539394,2.0794415416798357,13.40566386471642,10.837539613988925,10.937543542130863,9.211739392889891,8.585599224080298,10.479567066502216,1.8050046959780757,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.058343183406716
9.0,2020,existing,1.0,85.0,2.0,0.0,0.0,5.0,8.67214355141406,10.188516107522345,2.3978952727983707,13.196823144813699,10.419957218687204,10.419957218687204,9.211739392889891,9.999500033329732e-05,10.188516107522345,1.715598108262491,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.362348715714123
82.0,1900,existing,1.0,90.0,4.0,61.0,0.0,5.0,7.920446505142607,10.002835026036827,2.3978952727983707,14.482570916976064,10.079832954301699,10.128429485791717,9.211739392889891,7.080867896690782,9.94755228369823,2.200552367428894,1.9487632180377197,1.9459101490553132,2.0149030205422647,12.216205138008727
12.0,1920,existing,1.0,100.0,4.0,0.0,0.0,5.0,8.566173813637858,10.276153948892906,1.9459101490553132,12.85565710002737,10.13946835265183,10.343804871411503,9.211739392889891,8.656085190282855,10.05569348542546,1.8764069432883397,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.852180383928305
20.0,1940,existing,1.0,100.0,3.0,100.0,5.0,2.0,8.927844826211702,10.921486137209993,2.1972245773362196,12.796358961477692,10.989149682028609,10.989149682028609,9.211739392889891,7.0909098220799835,10.899568652556571,2.1210632163706555,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.299946106765463
20.0,2020,existing,1.0,100.0,3.0,80.0,0.0,5.0,9.137877200242468,10.732890536141944,2.302585092994046,13.52261759906183,10.936778791749008,10.936778791749008,9.211739392889891,9.999500033329732e-05,10.732890536141944,1.780024213009634,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.248757992072548
34.0,1920,existing,2.0,100.0,4.0,160.0,0.0,5.0,9.900332580842827,11.505417349479906,2.0794415416798357,13.815860496728561,11.736268996287105,11.736268996287105,9.211739392889891,8.266421472984554,11.465435455233605,1.7884205679625405,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.996056200858604
100.0,1920,existing,1.0,100.0,3.0,225.0,0.0,5.0,10.187425123082926,12.296443373576219,2.5649493574615367,15.23919607500243,12.657122786858821,12.574607482086554,9.211739392889891,9.999500033329732e-05,12.296443373576219,2.2235418856535927,2.1424163408412245,1.9459101490553132,2.1400661634962708,16.41330794002899
50.0,2020,existing,1.0,75.0,4.0,59.0,3.0,0.0,8.991064332188461,10.858614308195481,2.4849066497880004,13.713645038795876,10.858614308195481,10.858614308195481,9.211739392889891,7.7266536648476425,10.814021747297904,2.010894999144726,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.911564877817925
29.0,1940,existing,1.0,100.0,3.0,100.0,3.0,2.0,8.52456594574565,10.929547069355774,2.6390573296152584,13.960909625331164,10.849511828665106,10.929547069355774,9.211739392889891,6.90875477931522,10.911463720944793,2.4915511925066687,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.41798961362155
35.0,1920,existing,1.0,100.0,3.0,100.0,3.0,1.0,9.661479683575521,11.321147335404518,1.9459101490553132,13.896630531332551,11.475296284656404,11.475296284656404,9.211739392889891,8.757154527656606,11.241037998417088,1.8341801851120072,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.383138905057212
16.0,1940,existing,2.0,100.0,3.0,0.0,0.0,5.0,8.979542601725113,10.458521430966439,2.1972245773362196,13.251285915556824,10.535477156784617,10.535477156784617,9.211739392889891,9.999500033329732e-05,10.458521430966439,1.6845453849209058,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.052100996095975
27.0,1920,existing,1.0,100.0,3.0,0.0,0.0,5.0,9.499046919474152,11.165111149463693,2.0794415416798357,14.370262536733495,11.458384798309035,11.458384798309035,9.211739392889891,9.999500033329732e-05,11.165111149463693,1.8389610707123492,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.912672929149256
48.0,1920,existing,1.0,95.0,4.0,0.0,0.0,5.0,9.356084386028888,11.30722882725974,2.302585092994046,13.737288442007438,11.439182041745086,11.545199025520525,9.211739392889891,9.097171673870545,11.19105214371219,2.0844290831908747,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.139932573872038
66.0,1920,existing,1.0,100.0,4.0,125.0,0.0,5.0,10.013686344834204,12.08104216044339,2.3978952727983707,14.919110056468408,11.95447817804195,11.98637315661852,9.211739392889891,9.943429159629076,11.955557897419832,2.186051276738094,1.9487632180377197,1.9459101490553132,2.0149030205422647,16.283388361466233
13.0,1900,existing,1.0,100.0,3.0,72.0,5.0,2.0,8.412054873292933,10.133010710814377,1.9459101490553132,11.861827276238836,10.133010710814377,10.133010710814377,9.211739392889891,9.999500033329732e-05,10.133010710814377,1.8855533485144158,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.66194214324352
47.0,2000,existing,1.0,100.0,4.0,0.0,1.0,5.0,9.782956995898381,11.537735143878804,1.9459101490553132,14.37874834994498,11.294358923149126,11.588654265728447,9.210840247017833,9.50933323557383,11.396706205977527,1.9139771019523042,1.9487632180377197,1.9459101490553132,2.0149030205422647,16.02847167501131
33.0,1920,existing,1.0,100.0,3.0,100.0,3.0,2.0,8.934323331054905,11.404504716015808,2.4849066497880004,13.435714658591923,11.47216596849693,11.47216596849693,9.211739392889891,10.085850775128717,11.093234649598083,2.551786178627545,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.347742686515183
36.0,2020,existing,1.0,100.0,3.0,72.2,0.0,5.0,9.035748861244139,10.575794067224221,2.1972245773362196,13.42247685870405,10.751670735195605,10.751670735195605,9.21074029199751,9.999500033329732e-05,10.575794067224221,1.7351891177396608,1.6094379124341003,9.999500033329732e-05,1.6094379124341003,14.594690791277383
60.0,1920,existing,1.0,100.0,4.0,115.83,5.0,2.0,9.839002363309719,11.03063870601066,1.791759469228055,12.036179534643145,11.03063870601066,11.03063870601066,9.255313737618915,8.732465848349879,10.924804744277687,1.4562867329399256,1.4906543764441333,9.999500033329732e-05,1.7578579175523736,15.556196164868153
61.0,1940,existing,1.0,100.0,3.0,100.0,3.0,2.0,9.495594499353297,10.926855325994174,1.9459101490553132,11.285409870187191,10.926855325994174,10.926855325994174,9.256364810287462,9.999500033329732e-05,10.926855325994174,1.6448050562713916,0.5596157879354227,9.999500033329732e-05,1.0986122886681098,15.408358779290442
1.0,1960,existing,1.0,100.0,5.0,113.7,5.0,0.0,10.247112717290387,10.239995502805316,1.0986122886681098,13.003919873686925,9.778094383128066,10.249591823249144,9.255504923930557,10.239995502805316,9.999500033329732e-05,0.688134638736401,9.999500033329732e-05,0.6931471805599453,1.2237754316221157,14.45997461362588
26.0,1940,existing,1.0,100.0,5.0,100.0,3.0,0.0,8.74321260347591,10.404293143019792,1.9459101490553132,13.949167817667204,10.404293143019792,10.404293143019792,9.211739392889891,10.404293143019792,9.999500033329732e-05,1.8357763546448294,1.4906543764441333,1.9459101490553132,1.7578579175523736,14.815767919619413
4.0,2020,existing,1.0,80.0,5.0,94.0,3.0,0.0,8.894533135798554,10.690648618528321,1.791759469228055,14.616390887260783,10.690648618528321,10.690648618528321,9.211739392889891,10.690648618528321,9.999500033329732e-05,1.9501867058225735,2.3978952727983707,1.791759469228055,2.3978952727983707,14.853532822134122
36.0,1900,existing,1.0,100.0,5.0,90.0,5.0,2.0,8.798756582859841,10.609081944147828,2.0794415416798357,13.017005083966255,10.4957641227111,10.609081944147828,9.211739392889891,10.609081944147828,9.999500033329732e-05,1.9615022438151495,2.3978952727983707,1.791759469228055,2.3978952727983707,14.730685187227564
18.0,1920,existing,1.0,90.0,5.0,94.67,0.0,5.0,8.46884293047519,10.187763831853076,2.0794415416798357,12.68153634144527,10.267470726189352,10.267470726189352,9.211739392889891,10.187763831853076,9.999500033329732e-05,1.884034745337226,1.9487632180377197,1.9459101490553132,2.0149030205422647,13.866433018601487
1.0,2020,existing,1.0,100.0,5.0,319.0,5.0,2.0,11.36218396727206,11.499678104884598,1.0986122886681098,13.782471737477271,11.56733788980879,11.56733788980879,9.240869577011006,11.499678104884598,9.999500033329732e-05,0.7654678421395714,0.8109302162163288,0.6931471805599453,1.0986122886681098,15.298453634468085
1.0,2020,existing,1.0,65.0,5.0,319.0,5.0,2.0,11.36218396727206,11.499678104884598,1.0986122886681098,13.782471737477271,10.803445629789385,11.499678104884598,9.240869577011006,11.499678104884598,9.999500033329732e-05,0.7654678421395714,0.8109302162163288,0.6931471805599453,1.0986122886681098,14.785265693661298
14.0,1920,existing,1.0,100.0,4.0,104.0,0.0,5.0,8.47261414801827,10.261127031161688,2.0794415416798357,12.911647284348089,10.486875669103334,10.486875669103334,9.211739392889891,8.17695386822578,10.128309694228893,1.9430489167742813,2.3978952727983707,1.791759469228055,2.3978952727983707,14.49171171225549
9.0,1920,existing,1.0,100.0,5.0,75.0,0.0,5.0,8.483843211734683,10.620424499218812,2.302585092994046,13.302185145662135,10.568132372623362,10.769600157466002,9.211739392889891,10.620424499218812,9.999500033329732e-05,2.248128907197987,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.853955593123784
52.0,1920,existing,1.0,100.0,5.0,94.0,0.0,5.0,9.547312483639047,11.435288195243077,2.0794415416798357,13.653582042373195,11.0993021691606,11.435288195243077,9.211739392889891,11.435288195243077,9.999500033329732e-05,2.0294631718735947,1.9487632180377197,1.9459101490553132,2.0149030205422647,15.783752528164815
26.0,1920,existing,1.0,95.0,4.0,97.0,0.0,5.0,8.460411177317253,10.301021290318012,1.9459101490553132,12.759529506150013,10.301021290318012,10.301021290318012,9.211739392889891,8.814627555310697,10.044639832292011,1.9878743481543455,1.9487632180377197,1.9459101490553132,2.0149030205422647,14.903919401415145
22.0,2020,existing,1.0,90.0,4.0,74.0,0.0,5.0,8.423980809694058,10.16331012810883,2.0794415416798357,14.056574181365324,10.339902081288228,10.339902081288228,9.211739392889891,9.166910814048848,9.702594610156739,1.900613874140137,1.9487632180377197,1.9459101490553132,2.0149030205422647,13.9337770323009
2.0,2000,existing,1.0,95.0,5.0,189.0,4.0,0.0,8.875007486048396,10.448743588106625,1.9459101490553132,13.084663587061359,10.357774570341576,10.357774570341576,9.214232786691527,10.448743588106625,9.999500033329732e-05,1.763017000362401,1.9487632180377197,1.9459101490553132,2.0149030205422647,16.549568519478846
